	-50000.0000	-25000.0000	-10000.0000	-5000.0000	-2500.0000	0.0000	2500.0000	5000.0000	7500.0000	10000.0000	12500.0000	15000.0000	17500.0000	20000.0000	22500.0000	25000.0000	27500.0000	30000.0000	32500.0000	35000.0000	37500.0000	40000.0000	42500.0000	45000.0000	47500.0000	50000.0000	52500.0000	55000.0000	57500.0000	60000.0000	62500.0000	65000.0000	100000.0000	200000.0000	400000.0000	500000.0000	800000.0000	1000000.0000	1500000.0000	2000000.0000
-50000.0000	1.6479	1.5202	1.5060	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.5005	1.5003	1.5002	1.5001	1.5001	1.5000	1.5000	1.4999	1.4999	1.4999	1.4999	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
-25000.0000	1.5202	1.6479	1.5449	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.5005	1.5003	1.5002	1.5001	1.5001	1.5000	1.5000	1.4999	1.4999	1.4999	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
-10000.0000	1.5060	1.5449	1.6479	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.5005	1.5003	1.5002	1.5001	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
-5000.0000	1.5040	1.5301	1.5994	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.5005	1.5003	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
-2500.0000	1.5032	1.5247	1.5815	1.6213	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.5005	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
0.0000	1.5026	1.5202	1.5668	1.5994	1.6213	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.5006	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
2500.0000	1.5021	1.5165	1.5548	1.5815	1.5994	1.6213	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.5008	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
5000.0000	1.5017	1.5135	1.5449	1.5668	1.5815	1.5994	1.6213	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.5010	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
7500.0000	1.5013	1.5110	1.5368	1.5548	1.5668	1.5815	1.5994	1.6213	1.6479	1.6213	1.5994	1.5815	1.5668	1.5548	1.5449	1.5368	1.5301	1.5247	1.5202	1.5165	1.5135	1.5110	1.5090	1.5074	1.5060	1.5049	1.5040	1.5032	1.5026	1.5021	1.5017	1.5013	1.4999	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998	1.4998
